label,text,split
0,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal",5
0,a workshop mentality prevails,7
0,"it cannot be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull yes , dull",9
0,pumpkin wants to have it both ways,5
0,director uwe boll and the actors provide scant reason to care in this crude '70s throwback,7
0,"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast",4
0,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self importance,5
0,"it 's mighty tedious for the viewer who has to contend with unpleasant characters , hit and miss performances and awkwardly staged scenes",9
0,"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms redgrave 's noblest efforts can redeem it from hopeless sentimentality",8
0,new best friend 's playboy mansion presentation of college life is laugh out loud ludicrous,1
0,"an appalling 'ace ventura' rip off that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton if any of them list this 'credit' on their resumes in the future , that 'll be much funnier than anything in the film",2
0,"the humor is forced and heavy handed , and occasionally simply unpleasant",5
0,"scorsese at his best makes gangster films that are equally lovely but also relentlessly brutal and brutally intelligent perdition , meanwhile , reads more like driving miss daisy than goodfellas",9
0,"while the script starts promisingly , it loses steam towards the middle and never really develops beyond attacking obvious target",9
0,"as the latest bid in the tv to movie franchise game , i spy makes its big screen entry with little of the nervy originality of its groundbreaking small screen progenitor",8
0,"the director knows how to apply textural gloss , but his portrait of sex as war is strictly sitcom",4
0,the film suffers from a lack of humor \( something needed to balance out the violence \),7
0,burns never really harnesses to full effect the energetic cast,5
0,"an overemphatic , would be wacky , ultimately tedious sex farce",9
0,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing",1
0,"the so inept it 's surreal dubbing \( featuring the voices of glenn close , regis philbin and breckin meyer \) brings back memories of cheesy old godzilla flicks",0
0,the movie is just a plain old monster,1
0,"if this disposable tissue has one wild card , it 's john turturro , who 's simply fab as a spanish butler with a foot fetish",1
0,one long string of cliches,3
0,a noble failure,5
0,fancy a real downer \? leigh lays it on so thick this time that it feels like a suicide race,2
0,"professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller",0
0,"nelson 's brutally unsentimental approach sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle",3
0,"weaves a spell over you , with its disturbingly close up look at damaged psyches and its subtle undercurrents of danger but its awkward structure keeps breaking the spell",0
0,at once half baked and overheated,5
0,"there 's a solid woman finding herself story somewhere in here , but you 'd have to dig pretty deep to uncover it",2
0,"i still ca n't relate to stuart he 's a mouse , for cryin' out loud , and all he does is milk it with despondent eyes and whine that nobody treats him human enough",8
0,"serry wants to blend politics and drama , an admirable ambition it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one",2
0,"by the miserable standards to which the slasher genre has sunk , actually pretty good of course , by more objective measurements it 's still quite bad",0
0,the only entertainment you 'll derive from this choppy and sloppy affair will be from unintentional giggles several of them,0
0,sam mendes has become valedictorian at the school for soft landings and easy ways out,2
0,"lstima por schwarzenegger , pero es hora de que deje la estafeta a las nuevas generaciones",1
0,exactly what it claims to be a simple diversion for the kids,4
0,"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us \?",4
0,woefully pretentious,0
0,"the problem with this film is that it lacks focus i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand",2
